=== Mesh Information ===
Number of tetrahedra: 148000
Number of vertices: 29322
Number of boundary elements: 32146
m1 = -4, m2 = -2, m3 = 4, d = 2.16
# a = 25 um
# sigma0 = 2.25873
# n = 5e+11 1/cm^2, mu = 7.47912 m^2/Vs
# epsilon = (1,0), kcr1 = -0.0311846 1/T
# d = 2.16, kcr = -0, k = 0.001
Time_from_Epoch = 1769732068
time_(s)	Frequency_(GHz)	k	|t_xx|^2	arg(t_xx)	|r_xx|^2	arg(r_xx)	|t_xy|^2	arg(t_xy)	|r_xy|^2	arg(r_xy)	|t_yy|^2	arg(t_yy)	|r_yy|^2	arg(r_yy)	|t_yx|^2	arg(t_yx)	|r_yx|^2	arg(r_yx)	
2391.02	196.579	0.103	0.998381	0.00342493	7.94991e-06	1.77883	1.35194e-14	0.806145	9.11503e-15	1.28064	1.00007	0.00283894	8.05042e-06	1.55966	1.20038e-14	2.24956	8.26131e-15	1.29745
2413.1	198.488	0.104	0.998382	0.00343815	7.98556e-06	1.77672	1.34827e-14	0.791925	8.94451e-15	1.27332	1.00007	0.00284654	8.09334e-06	1.55963	1.19111e-14	2.26293	8.08998e-15	1.29038
2435.35	200.396	0.105	0.998382	0.00345107	8.0198e-06	1.77463	1.34433e-14	0.777397	8.76863e-15	1.26572	1.00007	0.00285385	8.13469e-06	1.55961	1.1815e-14	2.27667	7.91375e-15	1.28305
2457.62	202.305	0.106	0.998383	0.0034637	8.05264e-06	1.77256	1.34016e-14	0.762562	8.58788e-15	1.25785	1.00007	0.00286087	8.17449e-06	1.55958	1.1716e-14	2.2908	7.73306e-15	1.27544
2479.61	204.214	0.107	0.998384	0.00347605	8.0841e-06	1.77051	1.33583e-14	0.747415	8.40268e-15	1.24969	1.00007	0.0028676	8.21276e-06	1.55956	1.16148e-14	2.30533	7.54835e-15	1.26753
2501.64	206.122	0.108	0.998384	0.00348812	8.1142e-06	1.76847	1.33137e-14	0.731956	8.21349e-15	1.24122	1.00007	0.00287406	8.24951e-06	1.55954	1.15117e-14	2.32026	7.3601e-15	1.25931
2523.71	208.031	0.109	0.998385	0.00349992	8.14296e-06	1.76645	1.32683e-14	0.716186	8.0208e-15	1.23243	1.00007	0.00288024	8.28477e-06	1.55951	1.14073e-14	2.3356	7.16878e-15	1.25075
2545.81	209.939	0.11	0.998385	0.00351145	8.17039e-06	1.76445	1.32228e-14	0.700104	7.82505e-15	1.2233	1.00007	0.00288615	8.31853e-06	1.55949	1.13023e-14	2.35136	6.97481e-15	1.24184
2567.93	211.848	0.111	0.998386	0.00352271	8.19651e-06	1.76246	1.31775e-14	0.683711	7.62671e-15	1.21381	1.00007	0.0028918	8.35083e-06	1.55947	1.1197e-14	2.36753	6.77868e-15	1.23256
2590.06	213.756	0.112	0.998386	0.00353371	8.22135e-06	1.76048	1.3133e-14	0.667012	7.42628e-15	1.20395	1.00007	0.00289718	8.38168e-06	1.55946	1.10921e-14	2.38413	6.58085e-15	1.22289
2612.16	215.665	0.113	0.998387	0.00354445	8.24492e-06	1.75852	1.30898e-14	0.650007	7.2242e-15	1.19368	1.00007	0.00290231	8.4111e-06	1.55944	1.0988e-14	2.40115	6.38179e-15	1.2128
2634.16	217.573	0.114	0.998387	0.00355494	8.26724e-06	1.75657	1.30484e-14	0.632701	7.02095e-15	1.183	1.00007	0.00290719	8.43911e-06	1.55942	1.08854e-14	2.41861	6.18192e-15	1.20228
2656.04	219.482	0.115	0.998387	0.00356518	8.28833e-06	1.75463	1.30093e-14	0.615101	6.81697e-15	1.17188	1.00007	0.00291183	8.46572e-06	1.55941	1.07847e-14	2.43649	5.98176e-15	1.19128
2677.89	221.39	0.116	0.998388	0.00357518	8.30821e-06	1.7527	1.2973e-14	0.597212	6.61274e-15	1.16029	1.00007	0.00291622	8.49095e-06	1.55939	1.06864e-14	2.45479	5.7817e-15	1.17979
2699.69	223.299	0.117	0.998388	0.00358495	8.3269e-06	1.75078	1.294e-14	0.579041	6.40871e-15	1.14822	1.00007	0.00292037	8.51483e-06	1.55938	1.05912e-14	2.47353	5.58222e-15	1.16777
2721.61	225.207	0.118	0.998389	0.00359448	8.34443e-06	1.74887	1.29108e-14	0.560598	6.20531e-15	1.13562	1.00007	0.00292428	8.53738e-06	1.55936	1.04995e-14	2.49268	5.38374e-15	1.15519
2743.72	227.116	0.119	0.998389	0.00360377	8.36081e-06	1.74697	1.28858e-14	0.541891	6.00299e-15	1.12248	1.00007	0.00292797	8.55861e-06	1.55935	1.04118e-14	2.51225	5.18669e-15	1.14202
2765.71	229.025	0.12	0.998389	0.00361285	8.37607e-06	1.74508	1.28655e-14	0.522933	5.80218e-15	1.10876	1.00007	0.00293144	8.57854e-06	1.55934	1.03285e-14	2.53223	4.99149e-15	1.12822
2787.65	230.933	0.121	0.99839	0.0036217	8.39022e-06	1.74319	1.28504e-14	0.503734	5.60328e-15	1.09444	1.00007	0.00293468	8.59719e-06	1.55932	1.02503e-14	2.55261	4.79855e-15	1.11375
2809.74	232.842	0.122	0.99839	0.00363034	8.40329e-06	1.74132	1.2841e-14	0.48431	5.40672e-15	1.07947	1.00007	0.00293771	8.6146e-06	1.55931	1.01775e-14	2.57338	4.60826e-15	1.09857
2832.91	234.75	0.123	0.998391	0.00363876	8.41531e-06	1.73944	1.28376e-14	0.464673	5.21289e-15	1.06383	1.00007	0.00294052	8.63076e-06	1.5593	1.01107e-14	2.59453	4.42101e-15	1.08263
2858.08	236.659	0.124	0.998391	0.00364697	8.42628e-06	1.73758	1.28406e-14	0.44484	5.02215e-15	1.04748	1.00007	0.00294312	8.64572e-06	1.55929	1.00502e-14	2.61603	4.23717e-15	1.06589
2883.74	238.567	0.125	0.998391	0.00365498	8.43623e-06	1.73572	1.28506e-14	0.424829	4.83492e-15	1.03038	1.00007	0.00294553	8.65948e-06	1.55928	9.99653e-15	2.63788	4.0571e-15	1.04829
2908.97	240.476	0.126	0.998392	0.00366279	8.44519e-06	1.73386	1.28678e-14	0.404656	4.65151e-15	1.01249	1.00007	0.00294773	8.67207e-06	1.55928	9.95006e-15	2.66006	3.88116e-15	1.02979
2931.86	242.384	0.127	0.998392	0.00367041	8.45318e-06	1.73201	1.28927e-14	0.38434	4.47228e-15	0.993765	1.00007	0.00294973	8.6835e-06	1.55927	9.91123e-15	2.68253	3.70965e-15	1.01032
2954.95	244.293	0.128	0.998392	0.00367783	8.46021e-06	1.73016	1.29256e-14	0.363901	4.29757e-15	0.974173	1.00007	0.00295154	8.69381e-06	1.55926	9.8804e-15	2.70529	3.54292e-15	0.989828
2980.93	246.201	0.129	0.998392	0.00368506	8.46631e-06	1.72832	1.2967e-14	0.34336	4.12767e-15	0.953664	1.00007	0.00295317	8.70301e-06	1.55925	9.85796e-15	2.7283	3.38124e-15	0.968251
3007.88	248.11	0.13	0.998393	0.0036921	8.4715e-06	1.72648	1.3017e-14	0.322738	3.96291e-15	0.932198	1.00007	0.00295461	8.71112e-06	1.55925	9.84425e-15	2.75153	3.22491e-15	0.945526
3033.63	250.018	0.131	0.998393	0.00369897	8.4758e-06	1.72464	1.30761e-14	0.302056	3.80354e-15	0.909729	1.00007	0.00295587	8.71816e-06	1.55924	9.83962e-15	2.77497	3.0742e-15	0.921588
3057.12	251.927	0.132	0.998393	0.00370566	8.47924e-06	1.7228	1.31446e-14	0.281337	3.64984e-15	0.886215	1.00007	0.00295695	8.72416e-06	1.55923	9.84438e-15	2.79857	2.92936e-15	0.89637
3079.93	253.836	0.133	0.998394	0.00371218	8.48183e-06	1.72097	1.32226e-14	0.260603	3.50207e-15	0.861611	1.00007	0.00295785	8.72913e-06	1.55923	9.85883e-15	2.82231	2.79063e-15	0.869805
3104.88	255.744	0.134	0.998394	0.00371852	8.48359e-06	1.71913	1.33106e-14	0.239876	3.36043e-15	0.835878	1.00007	0.00295859	8.73309e-06	1.55922	9.88327e-15	2.84615	2.65822e-15	0.841829
3127.57	257.653	0.135	0.998394	0.0037247	8.48455e-06	1.7173	1.34087e-14	0.219182	3.22517e-15	0.808979	1.00007	0.00295916	8.73607e-06	1.55922	9.91795e-15	2.87006	2.53234e-15	0.812376
3150.1	259.561	0.136	0.998394	0.00373072	8.48472e-06	1.71547	1.35173e-14	0.19854	3.09648e-15	0.78088	1.00007	0.00295957	8.73809e-06	1.55922	9.96313e-15	2.894	2.41317e-15	0.781389
3173.95	261.47	0.137	0.998395	0.00373657	8.48414e-06	1.71363	1.36364e-14	0.177973	2.97453e-15	0.75155	1.00007	0.00295982	8.73916e-06	1.55921	1.0019e-14	2.91794	2.30088e-15	0.748812
3205.64	263.378	0.138	0.998395	0.00374227	8.48281e-06	1.7118	1.37663e-14	0.157504	2.8595e-15	0.720968	1.00007	0.00295992	8.73931e-06	1.55921	1.00858e-14	2.94185	2.19562e-15	0.714602
3229.77	265.287	0.139	0.998395	0.00374782	8.48075e-06	1.70997	1.39072e-14	0.137154	2.75152e-15	0.689121	1.00007	0.00295986	8.73855e-06	1.55921	1.01638e-14	2.96569	2.09752e-15	0.678725
3255.57	267.195	0.14	0.998395	0.00375322	8.478e-06	1.70813	1.40592e-14	0.116945	2.65074e-15	0.656003	1.00007	0.00295965	8.73691e-06	1.5592	1.0253e-14	2.98943	2.0067e-15	0.641161
3278.54	269.104	0.141	0.998395	0.00375848	8.47456e-06	1.70629	1.42226e-14	0.096896	2.55726e-15	0.62162	1.00007	0.0029593	8.73441e-06	1.5592	1.03537e-14	3.01303	1.92327e-15	0.601913
3302.37	271.012	0.142	0.998396	0.00376359	8.47046e-06	1.70446	1.43973e-14	0.0770267	2.47119e-15	0.585995	1.00007	0.0029588	8.73106e-06	1.5592	1.04659e-14	3.03646	1.84729e-15	0.560998
3328.39	272.921	0.143	0.998396	0.00376856	8.46572e-06	1.70262	1.45836e-14	0.057355	2.39261e-15	0.549161	1.00007	0.00295817	8.72689e-06	1.55919	1.05899e-14	3.0597	1.77885e-15	0.518463
3352.23	274.829	0.144	0.998396	0.0037734	8.46035e-06	1.70078	1.47815e-14	0.0378995	2.32157e-15	0.51117	1.00007	0.0029574	8.72191e-06	1.55919	1.07257e-14	3.0827	1.71799e-15	0.474383
3374.34	276.738	0.145	0.998396	0.0037781	8.45438e-06	1.69893	1.49911e-14	0.0186754	2.25813e-15	0.472091	1.00007	0.00295649	8.71614e-06	1.55919	1.08733e-14	3.10545	1.66475e-15	0.428859
